results,reviews,rating,countyState,fips,Arating,tax_rating,satisfaction/dollar,Market value
11,17,3.77,"Eastland County, TX",48133,6.09765,689,112.994350282486,6
21,39,3.76,"Hamilton County, FL",12047,6.0632,693,114.296081277213,6
30,83,3.75,"Jasper County, MO",29097,6.02875,715,118.598382749326,6
14,38,3.75,"Holt County, MO",29087,6.02875,742,123.076923076923,6
50,204,3.75,"Ware County, GA",13299,6.02875,744,123.408666804893,6
50,174,3.76,"Ashe County, NC",37009,6.0632,773,127.490434094208,6
50,131,3.75,"Scotland County, NC",37165,6.02875,783,129.877669500311,6
9,25,3.78,"Republic County, KS",20157,6.1321,822,134.048694574452,6
19,173,3.76,"La Paz County, AZ",4012,6.0632,824,135.901834015042,6
22,32,3.77,"Lee County, MS",28081,6.09765,827,135.62601986011,6
46,173,3.78,"Montgomery County, MO",29139,6.1321,828,135.027152199084,6
50,115,3.76,"Belmont County, OH",39013,6.0632,877,144.6430927563,6
47,104,3.78,"Gasconade County, MO",29073,6.1321,891,145.300957257709,6
23,42,3.78,"San Saba County, TX",48411,6.1321,905,147.584025048515,6
28,94,3.77,"La Plata County, CO",8067,6.09765,915,150.057809155986,6
19,36,3.79,"Mills County, TX",48333,6.16655,997,161.678734462544,6
50,157,3.79,"Harnett County, NC",37085,6.16655,1055,171.084317811418,6
50,111,3.78,"Iredell County, NC",37097,6.1321,1056,172.208541935063,6
43,187,3.78,"Monroe County, IA",19135,6.1321,1102,179.710050390568,6
50,180,3.8,"Montgomery County, TN",47125,6.201,1166,188.034188034188,6
15,32,3.8,"Marion County, IL",17121,6.201,1172,189.001773907434,6
50,249,3.78,"Wilson County, TN",47189,6.1321,1173,191.288465615368,6
50,89,3.8,"Navarro County, TX",48349,6.201,1181,190.453152717304,6
12,19,3.79,"Crawford County, OH",39033,6.16655,1194,193.625284802685,6
50,228,3.8,"Oklahoma County, OK",40109,6.201,1214,195.774875020158,6
20,30,3.8,"Jefferson County, IA",19101,6.201,1250,201.580390259636,6
31,233,3.79,"Lumpkin County, GA",13187,6.16655,1273,206.436337984773,6
24,78,3.79,"Douglas County, OR",41019,6.16655,1292,209.51747735768,6
25,51,3.8,"Fillmore County, MN",27045,6.201,1302,209.966134494436,6
50,195,3.8,"Santa Rosa County, FL",12113,6.201,1334,215.126592485083,6
23,342,3.83,"Potter County, TX",48375,6.30435,1427,226.351646085639,6
42,139,3.83,"Coos County, OR",41011,6.30435,1432,227.144749260431,6
50,220,3.81,"St. Tammany Parish, LA",22103,6.23545,1448,232.2206095791,6
50,126,3.81,"Athens County, OH",39009,6.23545,1470,235.748823260551,6
50,296,3.83,"Lexington, VA",51678,6.30435,1472,233.489574658767,6
10,52,3.85,"Howard County, NE",31093,6.37325,1638,257.011728709842,6
50,85,3.84,"Luzerne County, PA",42079,6.3388,1678,264.718874234871,6
50,128,3.86,"Indian River County, FL",12061,6.4077,1713,267.334613043682,6
41,82,3.85,"Bay County, MI",26017,6.37325,1796,281.802847840584,6
24,42,3.88,"Essex County, VT",50009,6.4766,1798,277.614797887781,6
50,212,3.88,"Pottawattamie County, IA",19155,6.4766,1874,289.349349967576,6
50,210,3.87,"Mills County, IA",19129,6.44215,1893,293.845998618474,6
50,218,3.89,"Amador County, CA",6005,6.51105,1992,305.94143801691,6
50,151,3.89,"Sarasota County, FL",12115,6.51105,2033,312.238425445973,6
50,335,3.91,"Mendocino County, CA",6045,6.57995,2078,315.807870880478,6
43,157,3.92,"Iroquois County, IL",17075,6.6144,2130,322.024673439768,6
50,134,3.91,"Wright County, MN",27171,6.57995,2163,328.725902172509,6
50,210,3.96,"Island County, WA",53029,6.7522,2254,333.817126269956,6
23,187,3.96,"Richland County, WI",55103,6.7522,2265,335.446224934096,6
36,76,3.96,"Orleans County, VT",50019,6.7522,2285,338.408222505258,6
25,110,3.96,"Jo Daviess County, IL",17085,6.7522,2306,341.518319954978,6
50,169,3.97,"Ottawa County, MI",26139,6.78665,2308,340.079420627261,6
50,346,3.97,"St. Mary's County, MD",24037,6.78665,2321,341.994945960083,6
50,99,4,"Kalamazoo County, MI",26077,6.89,2438,353.846153846154,6
50,232,4.01,"Union County, OH",39159,6.92445,2524,364.50548419008,6
50,144,4.03,"Poquoson, VA",51735,6.99335,2568,367.205988546262,6
50,172,4.02,"Warren County, NY",36113,6.9589,2597,373.191165270373,6
50,183,4.04,"Chesapeake, VA",51550,7.0278,2620,372.805145280173,6
50,115,4.04,"Barnstable County, MA",25001,7.0278,2640,375.650986083838,6
50,164,4.03,"Fayette County, GA",13113,6.99335,2648,378.645427441784,6
50,129,4.04,"Polk County, WI",55095,7.0278,2710,385.611428896668,6
50,163,4.07,"Livingston County, MI",26093,7.13115,2762,387.314808971905,6
50,137,4.09,"Scott County, MN",27139,7.20005,2922,405.830515065868,6
50,274,4.18,"Snohomish County, WA",53061,7.5101,3114,414.641615957178,6
50,92,4.25,"Hampshire County, MA",25015,7.75125,3268,421.609417835833,6
50,123,4.28,"Monroe County, IL",17133,7.8546,3396,432.358108624246,6
50,115,4.36,"Washington County, VT",50023,8.1302,3516,432.461686059384,6
50,1104,4.38,"Orange County, CA",6059,8.1991,3519,429.193448061373,6
50,132,4.59,"Milwaukee County, WI",55079,8.92255,3812,427.232125345333,6
50,293,4.63,"Contra Costa County, CA",6013,9.06035,3929,433.647706766295,6
19,48,3.71,"Marion County, AL",1093,5.89095,218,37.0059158539794,5.9
43,69,3.72,"Clay County, AL",1027,5.9254,220,37.1282951361933,5.9
29,72,3.71,"Hale County, AL",1065,5.89095,247,41.9287211740042,5.9
16,42,3.72,"Lafayette County, AR",5073,5.9254,332,56.0299726600736,5.9
50,202,3.71,"Macon County, AL",1087,5.89095,350,59.4131676554715,5.9
30,110,3.72,"Nicholas County, WV",54067,5.9254,365,61.5992169305026,5.9
37,81,3.72,"Calhoun County, AL",1015,5.9254,420,70.8812907145509,5.9
49,360,3.72,"Hot Spring County, AR",5059,5.9254,455,76.7880649407635,5.9
41,492,3.72,"St. James Parish, LA",22093,5.9254,467,78.813244675465,5.9
31,58,3.71,"Mississippi County, MO",29133,5.89095,487,82.669178994899,5.9
7,10,3.71,"Bent County, CO",8011,5.89095,494,83.8574423480084,5.9
12,13,3.71,"Saguache County, CO",8109,5.89095,507,86.0642171466402,5.9
48,114,3.72,"Mason County, WV",54053,5.9254,522,88.0953184595133,5.9
50,139,3.73,"Holmes County, FL",12059,5.95985,557,93.4587279881205,5.9
15,33,3.73,"Adams County, MS",28001,5.95985,582,97.6534644328297,5.9
50,129,3.74,"Jackson County, WV",54035,5.9943,599,99.9282651852593,5.9
18,50,3.72,"Ohio County, WV",54069,5.9254,652,110.034765585446,5.9
50,136,3.72,"Lawrence County, TN",47099,5.9254,675,113.916360076957,5.9
46,139,3.72,"Lee County, AL",1081,5.9254,726,122.523373949438,5.9
30,47,3.73,"Jasper County, TX",48241,5.95985,727,121.982935812143,5.9
17,19,3.74,"Osceola County, IA",19143,5.9943,751,125.285688070333,5.9
50,162,3.72,"Suwannee County, FL",12121,5.9254,755,127.4175583083,5.9
50,183,3.72,"Lexington County, SC",45063,5.9254,757,127.755088264083,5.9
20,38,3.73,"Northampton County, NC",37131,5.95985,784,131.54693490608,5.9
50,117,3.73,"Loudon County, TN",47105,5.95985,785,131.714724363868,5.9
47,340,3.73,"Cherokee County, NC",37039,5.95985,797,133.728197857329,5.9
15,44,3.73,"Daviess County, MO",29061,5.95985,798,133.895987315117,5.9
50,111,3.75,"Roane County, TN",47145,6.02875,808,134.024466099938,5.9
19,72,3.74,"Floyd County, TX",48153,5.9943,835,139.299000717348,5.9
22,45,3.75,"Lawrence County, IL",17101,6.02875,904,149.948165042505,5.9
34,149,3.74,"Yuma County, AZ",4027,5.9943,935,155.981515773318,5.9
50,133,3.73,"Yadkin County, NC",37197,5.95985,938,157.386511405488,5.9
28,71,3.75,"Crawford County, KS",20037,6.02875,968,160.563964337549,5.9
50,187,3.75,"Granville County, NC",37077,6.02875,1024,169.852788720713,5.9
50,297,3.76,"Rockbridge County, VA",51163,6.0632,1046,172.516163082201,5.9
6,12,3.75,"Maverick County, TX",48323,6.02875,1076,178.478125647937,5.9
23,173,3.76,"Bedford, VA",51515,6.0632,1084,178.783480670273,5.9
50,234,3.76,"Park County, CO",8093,6.0632,1136,187.359810001319,5.9
47,200,3.76,"Polk County, NC",37149,6.0632,1137,187.524739411532,5.9
6,22,3.75,"Grant County, OR",41023,6.02875,1173,194.567696454489,5.9
14,22,3.75,"Howard County, IA",19089,6.02875,1188,197.055774414265,5.9
50,159,3.76,"Lee County, NC",37105,6.0632,1248,205.831903945112,5.9
34,101,3.76,"Garfield County, WA",53023,6.0632,1252,206.491621585961,5.9
33,46,3.76,"Williamson County, IL",17199,6.0632,1265,208.635703918723,5.9
47,444,3.77,"Washington County, UT",49053,6.09765,1314,215.492853804334,5.9
50,326,3.77,"Tulare County, CA",6107,6.09765,1370,224.676719719892,5.9
26,49,3.77,"Morrison County, MN",27097,6.09765,1408,230.90862873402,5.9
50,99,3.8,"Schuylkill County, PA",42107,6.201,1415,228.189001773907,5.9
50,139,3.8,"Kings County, CA",6031,6.201,1419,228.834059022738,5.9
50,257,3.8,"Newton County, GA",13217,6.201,1472,237.381067569747,5.9
50,177,3.79,"Columbia County, GA",13073,6.16655,1548,251.031776276848,5.9
50,306,3.8,"Llano County, TX",48299,6.201,1649,265.924850830511,5.9
9,12,3.83,"Forest County, WI",55041,6.30435,1683,266.95852863499,5.9
50,151,3.84,"Humboldt County, CA",6023,6.3388,1733,273.395595380829,5.9
34,95,3.84,"Whitman County, WA",53075,6.3388,1781,280.968006562756,5.9
29,74,3.83,"Black Hawk County, IA",19013,6.30435,1789,283.772315940581,5.9
50,260,3.85,"Henry County, GA",13151,6.37325,1876,294.355313223238,5.9
21,40,3.88,"Chelan County, WA",53007,6.4766,2064,318.685730167063,5.9
50,355,3.88,"Durham County, NC",37063,6.4766,2090,322.700182194361,5.9
50,596,3.87,"York County, VA",51199,6.44215,2093,324.89153465846,5.9
42,292,3.9,"Menard County, IL",17129,6.5455,2139,326.789397295852,5.9
50,828,3.92,"Albemarle County, VA",51003,6.6144,2314,349.842767295597,5.9
50,104,3.92,"Eaton County, MI",26045,6.6144,2328,351.959361393324,5.9
50,145,3.91,"Anoka County, MN",27003,6.57995,2341,355.777779466409,5.9
50,103,3.93,"Clinton County, MI",26037,6.64885,2421,364.123119035623,5.9
50,141,3.96,"Skagit County, WA",53057,6.7522,2502,370.545896152365,5.9
50,602,3.98,"Kaufman County, TX",48257,6.8211,2651,388.646992420577,5.9
50,327,4.03,"Miami-Dade County, FL",12086,6.99335,2751,393.373705019769,5.9
50,158,4.04,"Lancaster County, NE",31109,7.0278,2793,397.421668231879,5.9
50,97,4.09,"Sheboygan County, WI",55117,7.20005,2968,412.219359587781,5.9
50,117,4.13,"Franklin County, MA",25011,7.33785,3107,423.421029320578,5.9
50,230,4.16,"Sonoma County, CA",6097,7.4412,3207,430.978874375101,5.9
50,152,4.19,"Geauga County, OH",39055,7.54455,3288,435.811280990914,5.9
50,161,4.29,"Placer County, CA",6061,7.88905,3516,445.68103890836,5.9
50,88,4.36,"Windham County, VT",50025,8.1302,3636,447.22147056653,5.9
15,28,3.7,"Sumter County, AL",1119,5.8565,240,40.9801075727824,5.8
36,70,3.68,"Tishomingo County, MS",28141,5.7876,296,51.1438247287304,5.8
34,135,3.68,"Calhoun County, WV",54013,5.7876,297,51.3166079203815,5.8
50,110,3.68,"Chesterfield County, SC",45025,5.7876,304,52.5260902619393,5.8
16,36,3.69,"Grant Parish, LA",22043,5.82205,306,52.5588066059206,5.8
19,50,3.68,"Dallas County, AL",1047,5.7876,307,53.0444398368927,5.8
11,14,3.68,"Wayne County, MS",28153,5.7876,325,56.1545372866128,5.8
15,34,3.7,"Johnston County, OK",40069,5.8565,358,61.1286604627337,5.8
10,32,3.7,"Nevada County, AR",5099,5.8565,363,61.9824127038333,5.8
13,35,3.69,"Little River County, AR",5081,5.82205,374,64.2385414072363,5.8
17,20,3.68,"Dickenson County, VA",51051,5.7876,382,66.0031792107264,5.8
47,96,3.68,"Darlington County, SC",45031,5.7876,382,66.0031792107264,5.8
49,138,3.7,"Ottawa County, OK",40115,5.8565,383,65.3974216682319,5.8
50,563,3.69,"Terrebonne Parish, LA",22109,5.82205,400,68.7043223606805,5.8
48,110,3.7,"Owsley County, KY",21189,5.8565,403,68.8124306326304,5.8
8,11,3.69,"Zavala County, TX",48507,5.82205,424,72.8265817023214,5.8
21,30,3.69,"Johnson County, KY",21115,5.82205,457,78.4946882970775,5.8
46,104,3.68,"Tippah County, MS",28139,5.7876,462,79.8258345428157,5.8
35,74,3.69,"Union County, TN",47173,5.82205,468,80.3840571619962,5.8
47,305,3.7,"Jefferson County, AR",5069,5.8565,486,82.9847178348843,5.8
46,188,3.7,"Ohio County, KY",21183,5.8565,494,84.3507214206437,5.8
28,87,3.68,"Perry County, TN",47135,5.7876,515,88.9833437003248,5.8
16,36,3.69,"Bertie County, NC",37015,5.82205,518,88.9720974570813,5.8
8,17,3.69,"Clay County, MS",28025,5.82205,543,93.2661176046238,5.8
14,53,3.68,"Johnson County, GA",13167,5.7876,557,96.2402377496717,5.8
50,749,3.69,"Crittenden County, AR",5035,5.82205,588,100.9953538702,5.8
23,80,3.7,"Lamb County, TX",48279,5.8565,598,102.108768035516,5.8
50,140,3.69,"Jones County, NC",37103,5.82205,631,108.381068523974,5.8
14,58,3.71,"Apache County, AZ",4001,5.89095,643,109.150476578481,5.8
26,136,3.69,"Saline County, MO",29195,5.82205,680,116.797348013157,5.8
8,25,3.69,"Beaver County, UT",49001,5.82205,734,126.072431531849,5.8
13,33,3.69,"Crisp County, GA",13081,5.82205,755,129.679408455784,5.8
39,89,3.72,"Maries County, MO",29125,5.9254,793,133.830627468188,5.8
28,57,3.71,"Chaffee County, CO",8015,5.89095,812,137.838548960694,5.8
28,99,3.71,"Person County, NC",37145,5.89095,830,140.894083297261,5.8
10,48,3.7,"Baldwin County, GA",13009,5.8565,833,142.235123367199,5.8
50,232,3.72,"Pamlico County, NC",37137,5.9254,846,142.775171296453,5.8
50,200,3.7,"Lafayette County, FL",12067,5.8565,880,150.260394433535,5.8
50,226,3.72,"Moniteau County, MO",29135,5.9254,891,150.369595301583,5.8
29,177,3.72,"Warren County, KY",21227,5.9254,917,154.75748472677,5.8
50,106,3.73,"Rowan County, NC",37159,5.95985,984,165.104826463753,5.8
50,206,3.71,"Logan County, OK",40083,5.89095,1011,171.619178570519,5.8
12,35,3.71,"Richardson County, NE",31147,5.89095,1031,175.01421672226,5.8
25,52,3.74,"Waynesboro, VA",51820,5.9943,1143,190.681147089735,5.8
50,108,3.72,"Okeechobee County, FL",12093,5.9254,1153,194.586019509231,5.8
50,156,3.72,"Berkeley County, WV",54003,5.9254,1153,194.586019509231,5.8
50,482,3.74,"Santa Fe County, NM",35049,5.9943,1221,203.693508833392,5.8
50,121,3.75,"Hardin County, TX",48199,6.02875,1234,204.685880157578,5.8
50,113,3.74,"Frederick County, VA",51069,5.9943,1238,206.529536392907,5.8
50,356,3.75,"Yavapai County, AZ",4025,6.02875,1285,213.145345220817,5.8
50,103,3.75,"St. Joseph County, IN",18141,6.02875,1291,214.140576404727,5.8
50,1009,3.73,"Greene County, VA",51079,5.95985,1313,220.307558076126,5.8
50,540,3.75,"Warren County, VA",51187,6.02875,1318,218.619116732324,5.8
50,162,3.76,"Weber County, UT",49057,6.0632,1335,220.180762633593,5.8
42,181,3.75,"Vermilion County, IL",17183,6.02875,1356,224.922247563757,5.8
8,15,3.75,"Staunton, VA",51790,6.02875,1378,228.571428571429,5.8
50,372,3.76,"Pinal County, AZ",4021,6.0632,1407,232.055680168888,5.8
42,212,3.75,"Boone County, MO",29019,6.02875,1440,238.855484138503,5.8
50,381,3.75,"New Hanover County, NC",37129,6.02875,1446,239.850715322413,5.8
8,11,3.75,"Traill County, ND",38097,6.02875,1464,242.836408874145,5.8
30,255,3.75,"Cass County, IL",17017,6.02875,1479,245.324486833921,5.8
43,120,3.78,"Washington County, IA",19183,6.1321,1545,251.952838342493,5.8
50,166,3.79,"Cass County, MO",29037,6.16655,1617,262.221177157406,5.8
50,154,3.78,"Brevard County, FL",12009,6.1321,1629,265.651245087327,5.8
24,79,3.77,"Asotin County, WA",53003,6.09765,1639,268.792075635696,5.8
14,71,3.79,"Carlton County, MN",27017,6.16655,1743,282.653996156684,5.8
50,105,3.8,"Lake County, IN",18089,6.201,1799,290.114497661668,5.8
50,205,3.8,"Johnson County, TX",48251,6.201,1900,306.402193194646,5.8
36,174,3.82,"Wasco County, OR",41065,6.2699,1902,303.35412048039,5.8
8,12,3.81,"Bayfield County, WI",55007,6.23545,1957,313.85064429993,5.8
50,177,3.81,"Seminole County, FL",12117,6.23545,1959,314.171390998244,5.8
50,183,3.84,"Alachua County, FL",12001,6.3388,2039,321.669716665615,5.8
50,382,3.86,"Boulder County, CO",8013,6.4077,2097,327.262512289901,5.8
20,35,3.85,"Wood County, WI",55141,6.37325,2172,340.799435139058,5.8
50,173,3.87,"Polk County, OR",41053,6.44215,2289,355.316159977647,5.8
8,14,3.88,"Crawford County, WI",55023,6.4766,2296,354.506994410648,5.8
11,35,3.91,"Burleigh County, ND",38015,6.57995,2403,365.200343467655,5.8
50,169,3.89,"Dauphin County, PA",42043,6.51105,2414,370.754333018484,5.8
19,34,3.92,"Portage County, WI",55097,6.6144,2567,388.092646347363,5.8
50,98,3.93,"Oneida County, NY",36065,6.64885,2584,388.638636756732,5.8
50,249,3.96,"Johnson County, KS",20091,6.7522,2735,405.053167856402,5.8
50,187,4.01,"Rock County, WI",55105,6.92445,2791,403.064503317953,5.8
50,275,4.05,"Washington County, OR",41067,7.06225,2937,415.873128252328,5.8
50,488,4.04,"Richmond County, NY",36085,7.0278,3012,428.583625032016,5.8
50,278,4.07,"Columbia County, WI",55021,7.13115,3065,429.804449492719,5.8
50,231,4.1,"Tarrant County, TX",48439,7.2345,3186,440.389798880365,5.8
50,142,4.29,"Pierce County, WI",55093,7.88905,3623,459.244142197096,5.8
50,100,4.31,"Grafton County, NH",33009,7.95795,3712,466.451787206504,5.8
50,362,4.38,"Santa Cruz County, CA",6087,8.1991,3777,460.660316376188,5.8
50,145,4.44,"Essex County, MA",25009,8.4058,3854,458.49294534726,5.8
50,672,4.63,"Travis County, TX",48453,9.06035,4080,450.313729602057,5.8
50,270,4.7,"Alameda County, CA",6001,9.3015,4181,449.497392893619,5.8
18,38,3.67,"Vernon Parish, LA",22115,5.75315,251,43.6282732068519,5.7
41,94,3.67,"Amite County, MS",28005,5.75315,306,53.1882533916202,5.7
50,122,3.67,"Randolph County, AL",1111,5.75315,311,54.0573424993265,5.7
6,11,3.67,"Coal County, OK",40029,5.75315,329,57.1860632870688,5.7
50,223,3.65,"Bullock County, AL",1011,5.68425,354,62.2773452962132,5.7
19,31,3.66,"Elliott County, KY",21063,5.7187,373,65.2246139856961,5.7
12,27,3.67,"Murray County, OK",40099,5.75315,376,65.3555008995072,5.7
50,199,3.65,"Okfuskee County, OK",40107,5.68425,377,66.3236134934248,5.7
10,12,3.65,"Monroe County, AR",5095,5.68425,378,66.4995381976514,5.7
46,154,3.65,"Butler County, KY",21031,5.68425,391,68.7865593525971,5.7
50,202,3.67,"Elmore County, AL",1051,5.75315,395,68.6580395087908,5.7
12,32,3.67,"Wheeler County, GA",13309,5.75315,400,69.5271286164971,5.7
20,28,3.67,"Overton County, TN",47133,5.75315,429,74.5678454411931,5.7
27,56,3.65,"Walthall County, MS",28147,5.68425,498,87.6105027048423,5.7
21,30,3.67,"White County, TN",47185,5.75315,509,88.4732711644925,5.7
50,157,3.66,"Craig County, OK",40035,5.7187,513,89.7057023449385,5.7
50,148,3.66,"Cherokee County, OK",40021,5.7187,517,90.4051620123455,5.7
41,170,3.67,"McLean County, KY",21149,5.75315,520,90.3852672014462,5.7
20,46,3.65,"Starr County, TX",48427,5.68425,522,91.8326956062805,5.7
42,113,3.67,"Halifax County, VA",51083,5.75315,529,91.9496275953174,5.7
32,79,3.67,"Panola County, MS",28107,5.75315,531,92.2972632383998,5.7
50,172,3.66,"Taylor County, GA",13269,5.7187,537,93.9024603493801,5.7
44,80,3.67,"Shelby County, TX",48419,5.75315,574,99.7714295646733,5.7
50,85,3.68,"Washington County, FL",12133,5.7876,595,102.805999032414,5.7
50,262,3.68,"Brantley County, GA",13025,5.7876,643,111.099592231668,5.7
30,184,3.68,"Bath County, VA",51017,5.7876,645,111.44515861497,5.7
50,261,3.68,"Wayne County, GA",13305,5.7876,669,115.591955214597,5.7
50,158,3.68,"Allen County, KY",21003,5.7876,680,117.492570322759,5.7
32,71,3.66,"Tattnall County, GA",13267,5.7187,693,121.18138737825,5.7
50,140,3.67,"Robeson County, NC",37155,5.75315,695,120.803385971164,5.7
50,293,3.67,"Bladen County, NC",37017,5.75315,705,122.541564186576,5.7
15,35,3.67,"Terrell County, GA",13273,5.75315,740,128.62518794052,5.7
12,72,3.67,"Alamosa County, CO",8003,5.75315,774,134.534993872922,5.7
41,113,3.68,"Daviess County, IN",18027,5.7876,833,143.92839864538,5.7
9,12,3.67,"Aitkin County, MN",27001,5.75315,833,144.790245343855,5.7
26,42,3.67,"Edgecombe County, NC",37065,5.75315,842,146.354605737726,5.7
45,153,3.67,"Bee County, TX",48025,5.75315,881,153.133500777835,5.7
8,20,3.69,"Pawnee County, NE",31133,5.82205,884,151.836552417104,5.7
50,85,3.67,"Noble County, IN",18113,5.75315,903,156.957492851742,5.7
17,31,3.68,"Lewis County, ID",16061,5.7876,920,158.960536319027,5.7
21,74,3.67,"Crosby County, TX",48107,5.75315,933,162.172027497979,5.7
8,13,3.69,"Miner County, SD",46097,5.82205,951,163.344526412518,5.7
50,117,3.7,"Cherokee County, TX",48073,5.8565,956,163.23742849825,5.7
41,212,3.68,"Carteret County, NC",37031,5.7876,967,167.081346326629,5.7
50,309,3.69,"Pulaski County, AR",5119,5.82205,973,167.123264142355,5.7
38,84,3.68,"Cape Girardeau County, MO",29031,5.7876,974,168.290828668187,5.7
50,89,3.68,"Coshocton County, OH",39031,5.7876,1001,172.955974842767,5.7
8,13,3.69,"Renville County, MN",27129,5.82205,1005,172.61960993121,5.7
50,328,3.69,"Pender County, NC",37141,5.82205,1020,175.196022019735,5.7
50,77,3.69,"Adams County, IN",18001,5.82205,1061,182.238215061705,5.7
18,43,3.69,"Hardin County, IA",19083,5.82205,1068,183.440540703017,5.7
50,90,3.71,"Huntingdon County, PA",42061,5.89095,1097,186.217842623007,5.7
42,177,3.69,"Edgar County, IL",17045,5.82205,1135,194.948514698431,5.7
7,20,3.71,"Klamath County, OR",41035,5.89095,1143,194.026430372011,5.7
50,247,3.7,"Escambia County, FL",12033,5.8565,1149,196.192265004696,5.7
50,274,3.7,"Clayton County, GA",13063,5.8565,1152,196.704516349355,5.7
19,57,3.71,"Laramie County, WY",56021,5.89095,1158,196.572708985817,5.7
19,56,3.71,"Bonneville County, ID",16019,5.89095,1222,207.436831071389,5.7
20,111,3.7,"Anderson County, KS",20003,5.8565,1228,209.68155041407,5.7
10,10,3.7,"Pine County, MN",27115,5.8565,1247,212.925808930248,5.7
9,304,3.72,"Parmer County, TX",48369,5.9254,1264,213.31893205522,5.7
12,37,3.71,"Carbon County, MT",30009,5.89095,1282,217.621945526613,5.7
14,24,3.71,"Lassen County, CA",6035,5.89095,1321,224.242269922508,5.7
19,96,3.71,"Garfield County, CO",8045,5.89095,1333,226.279292813553,5.7
50,445,3.73,"Imperial County, CA",6025,5.95985,1374,230.542715001216,5.7
42,71,3.73,"Clinton County, IA",19045,5.95985,1482,248.66397644236,5.7
50,80,3.72,"Mercer County, PA",42085,5.9254,1485,250.615992169305,5.7
8,90,3.75,"Dickinson County, MI",26043,6.02875,1523,252.622848849264,5.7
50,656,3.74,"Shasta County, CA",6089,5.9943,1636,272.925946315667,5.7
10,52,3.75,"Kearney County, NE",31099,6.02875,1660,275.347294215219,5.7
50,99,3.78,"Fulton County, OH",39051,6.1321,1813,295.657278909346,5.7
32,113,3.77,"Gage County, NE",31067,6.09765,1877,307.823505776816,5.7
50,270,3.77,"Sutter County, CA",6101,6.09765,1893,310.447467466975,5.7
12,32,3.79,"Blaine County, ID",16013,6.16655,1944,315.249207417438,5.7
50,148,3.78,"Manatee County, FL",12081,6.1321,1981,323.054092399015,5.7
25,36,3.8,"Adams County, WI",55001,6.201,2053,331.075632962425,5.7
50,158,3.82,"Essex County, NY",36031,6.2699,2117,337.644938515766,5.7
50,163,3.82,"Lebanon County, PA",42075,6.2699,2126,339.080368107944,5.7
47,216,3.82,"Marshall County, IL",17123,6.2699,2152,343.227164707571,5.7
40,205,3.84,"Putnam County, IL",17155,6.3388,2185,344.702467343977,5.7
50,202,3.85,"Gillespie County, TX",48171,6.37325,2261,354.76405287726,5.7
50,187,3.84,"Douglas County, KS",20045,6.3388,2336,368.524010853789,5.7
50,207,3.89,"Stafford County, VA",51179,6.51105,2517,386.573594120764,5.7
50,163,3.9,"Washington County, MN",27163,6.5455,2587,395.233366434955,5.7
50,326,3.92,"Kitsap County, WA",53035,6.6144,2607,394.140058055152,5.7
50,280,3.93,"Solano County, CA",6095,6.64885,2714,408.190890153936,5.7
50,146,3.95,"York County, PA",42133,6.71775,2808,417.99709724238,5.7
50,135,3.98,"Washington County, NE",31177,6.8211,2849,417.674568617965,5.7
50,107,3.99,"Madison County, NY",36053,6.85555,2895,422.285593424306,5.7
50,175,4.01,"Washington County, NY",36115,6.92445,2958,427.181942248121,5.7
50,277,4,"Santa Barbara County, CA",6083,6.89,3026,439.187227866473,5.7
50,148,4.09,"Wayne County, NY",36117,7.20005,3269,454.024624828994,5.7
50,338,4.16,"Ventura County, CA",6111,7.4412,3463,465.381927646079,5.7
50,145,4.23,"Kent County, RI",44003,7.68235,3603,468.997116767656,5.7
50,203,3.63,"Tallapoosa County, AL",1123,5.61535,296,52.7126537081393,5.6
21,65,3.64,"Covington County, MS",28031,5.6498,336,59.4711317214769,5.6
12,24,3.63,"Greer County, OK",40055,5.61535,340,60.5483184485384,5.6
37,265,3.62,"Tucker County, WV",54093,5.5809,355,63.609812037485,5.6
50,128,3.62,"Marshall County, AL",1095,5.5809,422,75.6150441685033,5.6
45,124,3.63,"Marion County, SC",45067,5.61535,428,76.2196479293366,5.6
33,92,3.62,"Simpson County, MS",28127,5.5809,428,76.6901395832214,5.6
42,131,3.63,"Russell County, AL",1113,5.61535,437,77.8223975353273,5.6
21,109,3.62,"Doddridge County, WV",54017,5.5809,475,85.1117203318461,5.6
33,43,3.62,"McNairy County, TN",47109,5.5809,502,89.9496496980774,5.6
26,83,3.62,"Brooke County, WV",54009,5.5809,516,92.4582056657528,5.6
11,18,3.64,"Bacon County, GA",13005,5.6498,517,91.5076639881058,5.6
14,28,3.64,"Lafayette Parish, LA",22055,5.6498,668,118.234273779603,5.6
50,175,3.65,"Haywood County, TN",47075,5.68425,675,118.749175352949,5.6
50,158,3.65,"Carroll County, VA",51035,5.68425,684,120.332497690988,5.6
43,84,3.64,"Alexander County, NC",37003,5.6498,690,122.128216928033,5.6
27,158,3.63,"Randolph County, MO",29175,5.61535,690,122.877469792622,5.6
50,194,3.64,"Stone County, MO",29209,5.6498,698,123.544196254735,5.6
7,14,3.64,"Moore County, TN",47127,5.6498,704,124.606180749761,5.6
26,290,3.65,"Montezuma County, CO",8083,5.68425,734,129.128732902318,5.6
28,152,3.63,"Knox County, IN",18083,5.61535,757,134.809050192775,5.6
10,16,3.65,"Stephens County, TX",48429,5.68425,799,140.563838677046,5.6
43,191,3.65,"Howard County, MO",29089,5.68425,803,141.267537493953,5.6
